Name,Sector,City,State,Founded_Year,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Customer_Base_Size,Growth_Rate,Exit_Status,Social_Media_Followers,Patents,ESG_Score,Diversity_Index,Net_Impact_Score,Funding_Year
Startup_7726,TravelTech,Bangalore,Delhi,2017,Series C,Convertible Note,5571393,5,27621110,4027481,No,241,AR/VR,26762,40.38,Yes,13699,17,3.36,71.32,8.85,2018
Startup_7727,FinTech,Pune,Maharashtra,2022,Series C,Equity,2097278,7,99556144,4009356,No,104,Big Data,47506,18.36,Yes,51163,9,9.45,75.09,2.87,2016
Startup_7728,FinTech,Pune,Delhi,2012,Series C,Grant,8436465,9,73981709,3661173,Yes,213,Cloud,47712,21.19,No,67354,17,5.62,73.93,6.65,2017
Startup_7729,HealthTech,Pune,Karnataka,2006,Series C,Convertible Note,4139527,9,28196526,2168251,No,304,Big Data,97637,27.71,No,21338,19,7.15,29.1,8.8,2020
Startup_7730,Retail,Hyderabad,Maharashtra,2022,Series C,Convertible Note,1401346,1,83164455,3531676,Yes,303,Blockchain,30716,22.51,Yes,48395,12,8.73,28.81,2.72,2017
Startup_7731,FoodTech,Bangalore,Telangana,2012,IPO,Equity,3103739,4,59362346,1188764,No,452,Blockchain,56678,41.2,Yes,84051,4,4.4,72.25,9.43,2022
Startup_7732,TravelTech,Mumbai,Delhi,2009,IPO,Equity,6990665,8,55151190,2880966,Yes,345,Big Data,33215,10.5,Yes,40892,2,3.88,25.75,3.65,2015
Startup_7733,EdTech,Delhi,Telangana,2015,Seed,Debt,9134494,6,6670186,149632,No,485,AR/VR,82571,49.97,Yes,44056,10,9.42,71.9,8.09,2023
Startup_7734,TravelTech,Mumbai,Karnataka,2004,Series D,Equity,4130795,4,21006102,497608,No,341,IoT,31477,25.52,Yes,83812,10,6.63,71.83,2.28,2020
Startup_7735,Retail,Delhi,Telangana,2017,Series C,Convertible Note,8366712,4,73097193,4826642,No,149,Big Data,42984,8.74,Yes,2825,7,8.63,34.53,5.64,2020
Startup_7736,TravelTech,Chennai,Maharashtra,2022,Series D,Debt,9756647,5,32831207,1487259,No,255,Blockchain,91919,38.26,Yes,88147,14,1.55,59.24,6.6,2019
Startup_7737,FoodTech,Chennai,Maharashtra,2014,Series C,Convertible Note,8863425,1,35183053,345770,No,373,AI,80310,27.5,Yes,37722,4,5.78,60.2,2.8,2023
Startup_7738,Retail,Pune,Tamil Nadu,2020,Series D,Convertible Note,4089915,10,83874374,4323341,Yes,416,Big Data,48605,5.94,No,50578,8,6.18,78.69,1.11,2022
Startup_7739,Retail,Delhi,Karnataka,2011,IPO,Grant,3100208,8,83668930,672235,Yes,163,IoT,10202,20.02,No,98394,0,4.33,30.08,1.54,2017
Startup_7740,HealthTech,Pune,Karnataka,2008,Series A,Grant,727193,1,97992806,1291100,No,361,IoT,62357,14.4,Yes,92538,15,7.4,51.2,3.98,2022
Startup_7741,FoodTech,Bangalore,Telangana,2000,IPO,Debt,5200084,1,3506837,3863456,No,416,Blockchain,33763,6.67,No,90604,13,9.93,50.52,8.3,2023
Startup_7742,Retail,Chennai,Karnataka,2017,IPO,Equity,2430496,2,46012992,4141549,Yes,421,IoT,63313,37.38,Yes,35654,1,1.52,42.04,5.57,2015
Startup_7743,AgriTech,Delhi,Delhi,2004,Series B,Equity,3993620,7,63081169,733793,Yes,139,Blockchain,41160,48.74,Yes,59326,11,8.68,27.23,9.09,2018
Startup_7744,FoodTech,Hyderabad,Delhi,2009,Series B,Convertible Note,7456931,9,52857769,1348859,Yes,342,Big Data,84775,14.33,No,23580,13,1.4,20.81,8.94,2018
Startup_7745,FoodTech,Chennai,Maharashtra,2004,Series B,Equity,3405445,5,4577200,4468509,No,443,Big Data,77238,15.9,Yes,92095,0,8.46,63.0,6.88,2023
Startup_7746,TravelTech,Delhi,Tamil Nadu,2005,Series B,Grant,3678766,10,33485030,4911277,Yes,390,AR/VR,85329,46.48,No,55482,4,8.13,20.09,6.73,2015
Startup_7747,TravelTech,Hyderabad,Karnataka,2014,Series C,Equity,8750572,9,58394671,2389285,Yes,110,Blockchain,55043,43.99,Yes,95875,20,1.92,71.73,5.63,2016
Startup_7748,AgriTech,Hyderabad,Telangana,2014,Seed,Grant,9706143,2,11247225,2331409,Yes,489,Blockchain,35046,47.8,Yes,83061,9,4.68,23.09,5.75,2017
Startup_7749,FinTech,Mumbai,Telangana,2020,Series D,Equity,2463294,10,3007076,1229032,No,175,Blockchain,2310,37.95,No,33744,19,9.82,33.89,2.65,2023
Startup_7750,Retail,Pune,Delhi,2004,Series B,Convertible Note,2675862,10,72808283,4377333,Yes,110,AR/VR,65029,10.74,Yes,69648,5,1.75,21.27,1.33,2021
Startup_7751,FoodTech,Delhi,Delhi,2018,Series A,Debt,1540796,5,26261357,1343587,Yes,413,Blockchain,5110,45.76,Yes,40204,18,4.08,53.78,1.82,2019
Startup_7752,EdTech,Delhi,Karnataka,2016,Series A,Debt,7990546,8,21068071,988793,No,432,Blockchain,37085,5.64,Yes,89687,10,6.83,28.0,8.71,2022
Startup_7753,TravelTech,Hyderabad,Telangana,2003,IPO,Equity,973277,1,23594635,1653821,Yes,98,IoT,13215,23.46,No,70163,9,2.38,36.76,3.27,2019
Startup_7754,AgriTech,Delhi,Telangana,2022,Series D,Equity,3478480,7,34521056,3376237,No,53,Blockchain,43773,39.67,Yes,43977,8,9.04,41.31,1.76,2015
Startup_7755,EdTech,Delhi,Telangana,2014,Series A,Debt,3285528,7,62362413,1798114,No,227,AI,62207,17.21,Yes,66708,17,1.34,65.65,8.11,2019
Startup_7756,EdTech,Mumbai,Delhi,2011,Series C,Equity,354575,9,69943455,4918990,No,399,Blockchain,35596,28.41,Yes,37418,17,8.72,68.78,7.55,2016
Startup_7757,FoodTech,Bangalore,Tamil Nadu,2003,Series A,Debt,284702,9,14800337,1868514,Yes,353,AR/VR,28842,41.81,Yes,45382,8,3.44,55.22,3.63,2019
Startup_7758,Retail,Bangalore,Delhi,2018,IPO,Debt,8363201,2,54084528,140142,Yes,390,AR/VR,41254,28.57,Yes,80059,12,5.77,41.19,7.72,2023
Startup_7759,AgriTech,Chennai,Maharashtra,2001,IPO,Debt,2303184,5,53008601,3245963,No,56,Big Data,9698,7.91,Yes,81817,20,2.46,24.59,1.37,2018
Startup_7760,AgriTech,Bangalore,Tamil Nadu,2001,Series C,Debt,7736583,3,85606875,4408446,Yes,257,Blockchain,10549,12.96,Yes,18813,7,4.43,26.33,4.92,2019
Startup_7761,FoodTech,Pune,Karnataka,2004,Series C,Grant,7324653,6,20007845,3403742,No,264,AI,47589,42.62,No,15707,0,5.43,32.81,1.23,2023
Startup_7762,EdTech,Hyderabad,Maharashtra,2011,Seed,Equity,5103446,3,9353233,2165787,No,33,Cloud,67323,21.78,Yes,15057,14,5.38,76.44,9.34,2021
Startup_7763,HealthTech,Mumbai,Delhi,2004,IPO,Convertible Note,810860,5,1669288,2466498,Yes,179,AR/VR,8460,22.52,No,70549,13,8.98,68.8,6.97,2017
Startup_7764,FinTech,Bangalore,Maharashtra,2010,Series C,Grant,395319,1,94509193,4094754,Yes,387,Big Data,45538,8.33,No,13984,10,7.67,77.73,8.91,2020
Startup_7765,AgriTech,Bangalore,Tamil Nadu,2008,Series B,Equity,2006400,10,97210012,2755398,No,421,AI,89629,11.34,Yes,91965,11,1.62,37.76,3.43,2016
Startup_7766,FoodTech,Hyderabad,Karnataka,2021,IPO,Convertible Note,8976500,10,60586878,1506417,No,26,AR/VR,92246,44.52,No,50623,13,2.85,72.82,3.73,2023
Startup_7767,FoodTech,Pune,Telangana,2010,Series C,Debt,3383748,1,48847992,1920162,No,464,AI,58182,38.75,Yes,46382,4,5.51,59.85,8.75,2023
Startup_7768,HealthTech,Pune,Tamil Nadu,2017,Seed,Grant,5584861,3,43187883,3529039,Yes,145,Blockchain,36397,13.89,No,37533,3,4.07,24.87,6.73,2023
Startup_7769,HealthTech,Bangalore,Maharashtra,2017,Series B,Debt,4618968,5,89204399,2825302,No,19,Cloud,27630,9.32,Yes,71114,9,7.04,45.83,4.54,2018
Startup_7770,FoodTech,Mumbai,Tamil Nadu,2016,Series A,Debt,3122534,1,8025144,4520295,Yes,163,IoT,54155,47.29,No,42626,0,9.47,23.36,2.6,2016
Startup_7771,FinTech,Mumbai,Tamil Nadu,2007,Series D,Debt,6803706,6,19870878,1670390,No,88,IoT,87077,45.1,No,48529,5,6.8,65.77,5.73,2017
Startup_7772,HealthTech,Pune,Delhi,2004,Series D,Debt,6475036,10,57972137,3360942,No,440,AI,47380,39.25,No,41468,3,4.45,25.62,8.83,2019
Startup_7773,TravelTech,Hyderabad,Tamil Nadu,2014,Series D,Grant,8319578,10,55441036,4164507,Yes,48,IoT,99502,11.41,Yes,33597,2,1.75,20.04,1.29,2017
Startup_7774,FinTech,Pune,Delhi,2005,Series B,Equity,6459008,1,88850429,1424606,No,342,AI,19033,48.48,Yes,39949,7,5.91,72.24,6.09,2016
Startup_7775,TravelTech,Mumbai,Telangana,2003,Series D,Convertible Note,3590028,2,72056543,2512343,Yes,219,IoT,82460,41.07,No,76831,0,1.86,51.37,7.05,2017
Startup_7776,EdTech,Pune,Delhi,2006,Seed,Debt,5753356,3,6612311,2717780,Yes,263,Cloud,93938,8.31,Yes,65198,1,8.56,63.87,1.08,2017
Startup_7777,Retail,Bangalore,Karnataka,2011,IPO,Grant,8231630,3,51607030,1847616,Yes,295,Cloud,87070,39.68,No,97388,2,9.16,34.79,5.55,2021
Startup_7778,TravelTech,Delhi,Maharashtra,2019,Series A,Equity,8003781,6,15420391,4277726,No,374,AR/VR,30469,23.48,Yes,94660,11,5.7,75.51,7.37,2023
Startup_7779,FinTech,Hyderabad,Telangana,2007,Series A,Debt,1203482,9,14635718,4631547,No,127,Cloud,9461,43.81,No,57623,8,2.38,72.22,2.16,2015
Startup_7780,EdTech,Pune,Telangana,2009,Series A,Grant,8233647,7,79912247,1425474,Yes,276,AR/VR,13185,13.73,Yes,25666,3,6.66,35.95,1.86,2016
Startup_7781,AgriTech,Delhi,Tamil Nadu,2023,Series C,Convertible Note,1981249,6,82047698,447431,Yes,143,Big Data,88966,36.83,Yes,39526,18,5.64,59.04,9.92,2021
Startup_7782,FinTech,Pune,Karnataka,2004,IPO,Debt,2341112,4,53119371,3650071,Yes,443,Cloud,72820,38.42,Yes,37936,10,8.7,64.67,8.71,2017
Startup_7783,Retail,Bangalore,Delhi,2015,Seed,Grant,9040016,7,53455250,4286930,No,217,IoT,9753,40.27,Yes,77229,3,8.34,46.05,2.8,2019
Startup_7784,AgriTech,Bangalore,Karnataka,2000,Series C,Grant,8876684,6,43474282,1774385,No,241,Big Data,80470,25.84,Yes,87952,17,5.97,64.57,1.05,2018
Startup_7785,AgriTech,Mumbai,Tamil Nadu,2012,IPO,Debt,6394727,6,13373746,3867289,Yes,66,Blockchain,15348,31.58,No,75499,17,8.28,38.36,1.64,2022
Startup_7786,HealthTech,Mumbai,Telangana,2001,IPO,Convertible Note,9774536,3,50390217,1866116,Yes,360,AI,32743,5.9,Yes,51315,19,9.89,60.66,7.35,2019
Startup_7787,FinTech,Hyderabad,Karnataka,2005,Seed,Convertible Note,2186635,6,97735501,618895,No,448,AR/VR,17334,5.7,Yes,55971,4,8.76,64.8,6.01,2016
Startup_7788,TravelTech,Hyderabad,Tamil Nadu,2010,Series D,Debt,7856972,3,40542378,1546737,No,137,IoT,13965,16.29,No,48700,5,4.67,42.76,8.75,2023
Startup_7789,FoodTech,Delhi,Karnataka,2015,Series A,Equity,5445959,1,49194509,3438160,Yes,241,IoT,74647,34.2,Yes,31946,1,1.31,51.15,9.71,2019
Startup_7790,FinTech,Pune,Maharashtra,2000,IPO,Debt,6126476,2,52277202,245312,No,451,AI,3700,10.76,Yes,68242,0,6.79,20.86,8.67,2015
Startup_7791,Retail,Mumbai,Delhi,2012,Seed,Convertible Note,5717339,3,59488245,1138048,No,382,Cloud,38106,5.4,No,16022,2,7.19,74.68,5.21,2021
Startup_7792,FoodTech,Mumbai,Delhi,2009,Series A,Debt,7266472,10,66901981,1496425,No,372,AR/VR,73319,30.46,Yes,17534,12,1.15,31.2,2.57,2023
Startup_7793,AgriTech,Chennai,Karnataka,2002,Series D,Convertible Note,6795362,2,22321276,3258751,Yes,137,Cloud,86985,6.63,No,69071,15,5.29,72.11,1.09,2018
Startup_7794,EdTech,Pune,Karnataka,2004,IPO,Debt,2427343,3,36068584,4443796,Yes,334,Blockchain,56684,45.34,Yes,58743,1,8.7,51.72,9.84,2023
Startup_7795,AgriTech,Pune,Delhi,2017,Series B,Convertible Note,3342141,9,43799049,3536921,No,55,Cloud,72169,7.67,No,99196,2,3.55,35.71,8.56,2023
Startup_7796,EdTech,Delhi,Karnataka,2010,Series D,Grant,9078098,4,18198193,4789482,Yes,184,Big Data,89064,5.76,Yes,91128,11,3.07,25.19,6.86,2023
Startup_7797,FoodTech,Delhi,Karnataka,2016,Series A,Grant,2660943,5,25090492,4376649,Yes,27,AR/VR,94248,48.5,Yes,13385,3,8.38,44.92,2.73,2015
Startup_7798,EdTech,Bangalore,Tamil Nadu,2017,IPO,Convertible Note,2195302,3,72007934,2550282,No,80,Cloud,40845,17.74,Yes,90971,3,3.49,73.47,2.16,2018
Startup_7799,Retail,Bangalore,Telangana,2010,Series C,Grant,1411418,4,21720716,2045089,Yes,245,AR/VR,24856,14.6,No,73826,8,2.98,35.25,3.23,2023
Startup_7800,EdTech,Mumbai,Maharashtra,2016,Series B,Debt,5924236,6,19923728,1182878,No,438,AI,69382,47.91,Yes,90678,5,7.88,42.98,5.99,2018
Startup_7801,HealthTech,Chennai,Delhi,2009,Seed,Convertible Note,3819884,5,43385650,2334488,Yes,313,IoT,90351,39.28,Yes,47335,8,4.36,22.86,5.43,2022
Startup_7802,HealthTech,Bangalore,Telangana,2010,Seed,Convertible Note,804547,4,43771945,2025389,No,425,AR/VR,23000,5.79,Yes,75138,5,4.7,28.51,7.86,2017
Startup_7803,EdTech,Bangalore,Tamil Nadu,2016,Series C,Debt,8937030,1,65796025,4773175,Yes,22,Cloud,49825,49.3,No,61822,10,4.97,57.81,1.89,2022
Startup_7804,AgriTech,Mumbai,Telangana,2014,IPO,Debt,9944272,8,31315832,363908,No,413,AI,29098,12.2,Yes,46542,18,9.34,59.8,8.11,2017
Startup_7805,HealthTech,Delhi,Tamil Nadu,2000,Seed,Equity,537266,1,40320547,3148216,No,56,Big Data,77130,19.77,Yes,95094,11,9.27,24.14,6.73,2023
Startup_7806,FoodTech,Mumbai,Delhi,2016,Series A,Convertible Note,8027525,3,25282844,375709,No,137,AI,53947,12.51,Yes,86658,13,4.07,23.86,2.25,2015
Startup_7807,FinTech,Chennai,Karnataka,2008,Series D,Debt,2943275,7,32891544,2066641,Yes,378,Blockchain,21980,19.24,No,17880,5,5.9,34.02,3.57,2023
Startup_7808,Retail,Bangalore,Maharashtra,2000,Series A,Convertible Note,3963403,8,49926678,2238394,Yes,342,Blockchain,23378,24.71,No,57271,16,5.07,55.22,8.26,2019
Startup_7809,TravelTech,Pune,Delhi,2009,Series B,Convertible Note,2566263,7,13175587,1901440,No,361,AI,37909,22.69,No,19547,20,4.35,63.28,4.98,2021
Startup_7810,Retail,Hyderabad,Telangana,2016,Series D,Grant,5526800,8,16659793,138226,No,255,IoT,58362,42.53,No,66034,9,9.45,33.15,8.6,2021
Startup_7811,EdTech,Chennai,Maharashtra,2017,Series A,Debt,4338976,1,17501848,4728299,Yes,425,IoT,21586,33.79,Yes,91616,20,6.95,49.84,1.39,2016
Startup_7812,FinTech,Bangalore,Maharashtra,2006,Seed,Grant,6751626,2,43000848,2959895,Yes,244,Blockchain,18816,19.09,Yes,27937,7,3.1,67.09,8.96,2015
Startup_7813,FoodTech,Bangalore,Tamil Nadu,2007,Seed,Debt,2620939,3,48223216,1745504,Yes,296,AR/VR,83401,5.12,Yes,85291,18,6.03,72.21,8.34,2020
Startup_7814,EdTech,Pune,Telangana,2015,Series C,Debt,2584667,6,23257861,2443196,Yes,137,IoT,45237,21.33,No,65274,0,1.13,33.34,9.86,2021
Startup_7815,Retail,Pune,Maharashtra,2004,Seed,Debt,3255577,10,87664526,2463140,No,451,Cloud,50912,12.19,No,96264,19,7.79,55.2,3.33,2022
Startup_7816,FinTech,Hyderabad,Karnataka,2009,Series D,Convertible Note,938691,2,53121042,4986508,No,160,AR/VR,77764,26.66,Yes,48312,9,4.54,77.2,1.74,2017
Startup_7817,HealthTech,Mumbai,Maharashtra,2013,Series D,Grant,7644693,9,78122372,3770168,No,314,AR/VR,27890,27.98,Yes,62269,5,2.3,36.44,2.1,2015
Startup_7818,FoodTech,Bangalore,Telangana,2004,IPO,Equity,6289961,1,61116520,2751657,Yes,38,IoT,65051,41.01,Yes,30525,11,1.06,71.56,2.34,2018
Startup_7819,TravelTech,Mumbai,Telangana,2011,Series D,Convertible Note,9203783,7,31050698,4656461,Yes,218,Cloud,79171,27.82,No,37900,12,7.98,23.94,6.08,2020
Startup_7820,Retail,Delhi,Delhi,2011,Seed,Convertible Note,9407267,8,91641612,1010977,No,277,AR/VR,88562,5.29,Yes,45607,18,5.03,50.83,4.0,2022
Startup_7821,Retail,Hyderabad,Tamil Nadu,2002,Series B,Equity,4323910,6,50151639,2255511,Yes,96,AI,66759,10.4,No,53154,9,9.29,36.71,8.41,2015
Startup_7822,Retail,Delhi,Maharashtra,2016,Series C,Debt,1809111,10,37107888,3318725,No,455,Cloud,25975,33.87,Yes,81145,2,7.07,46.86,6.21,2019
Startup_7823,EdTech,Delhi,Delhi,2006,IPO,Grant,8012155,1,28064536,2605037,Yes,341,IoT,55706,6.55,Yes,15989,2,2.08,62.39,2.79,2022
Startup_7824,FinTech,Mumbai,Maharashtra,2011,Series B,Equity,3570572,2,15129049,108949,No,127,AI,27911,45.79,No,27066,5,7.08,37.93,2.24,2022
Startup_7825,AgriTech,Mumbai,Karnataka,2019,Seed,Equity,7288401,4,5357596,4449331,No,310,AR/VR,14773,13.08,Yes,69123,6,8.98,43.02,1.43,2022
Startup_7826,FoodTech,Hyderabad,Maharashtra,2021,IPO,Equity,4719313,7,16686746,2125131,Yes,82,Blockchain,74646,31.06,Yes,49752,0,4.01,37.86,3.91,2017
Startup_7827,FoodTech,Mumbai,Tamil Nadu,2016,Series D,Convertible Note,6152924,10,87939269,2920296,Yes,495,Cloud,20654,25.88,Yes,44063,19,6.61,47.5,6.61,2018
Startup_7828,Retail,Mumbai,Telangana,2023,Series D,Debt,3196026,8,20541743,889230,Yes,444,Big Data,97994,43.94,Yes,32451,15,4.2,43.39,8.29,2016
Startup_7829,FinTech,Hyderabad,Delhi,2020,Seed,Equity,2243878,6,83203766,3142612,Yes,102,AR/VR,29285,16.15,No,76006,20,9.08,70.77,2.68,2022
Startup_7830,FinTech,Pune,Karnataka,2011,Series A,Convertible Note,291280,7,20314034,1487345,Yes,260,AI,92558,12.67,Yes,85217,18,2.45,59.5,7.32,2016
Startup_7831,FoodTech,Hyderabad,Delhi,2022,Seed,Convertible Note,4802301,5,47795580,1050489,Yes,235,IoT,15875,47.57,No,97859,2,9.44,37.5,8.16,2016
Startup_7832,FinTech,Bangalore,Karnataka,2010,Series C,Equity,4773576,7,36476726,1188149,No,197,Cloud,2362,6.37,No,11922,16,2.07,58.05,3.28,2021
Startup_7833,HealthTech,Mumbai,Tamil Nadu,2010,Series A,Convertible Note,6449736,7,78536180,1078789,Yes,240,Cloud,49481,17.92,No,1843,8,7.65,22.54,9.39,2017
Startup_7834,TravelTech,Bangalore,Maharashtra,2004,Seed,Debt,412719,6,21820496,1469911,Yes,378,Big Data,26236,5.92,Yes,36391,5,5.89,79.14,3.31,2015
Startup_7835,TravelTech,Delhi,Karnataka,2013,IPO,Grant,2670872,6,25917548,1152582,No,24,Big Data,38485,40.8,No,78550,10,7.58,33.01,3.11,2023
Startup_7836,Retail,Chennai,Telangana,2015,IPO,Convertible Note,8634362,5,56933292,1083984,Yes,31,IoT,57990,6.47,Yes,54930,14,8.22,78.75,5.05,2017
Startup_7837,TravelTech,Hyderabad,Tamil Nadu,2009,Series A,Convertible Note,5127388,3,27957447,1763113,No,456,IoT,79572,34.62,No,77003,6,7.43,44.58,6.0,2022
Startup_7838,Retail,Hyderabad,Karnataka,2003,Series B,Debt,9236953,7,83489160,3470490,Yes,12,Cloud,2989,7.48,Yes,92458,8,2.71,25.51,5.58,2020
Startup_7839,FoodTech,Mumbai,Maharashtra,2017,Series B,Convertible Note,5189969,7,38154230,461170,Yes,14,Blockchain,91768,46.85,Yes,87994,9,8.78,31.05,6.35,2020
Startup_7840,Retail,Hyderabad,Karnataka,2016,IPO,Debt,684431,7,81839292,2331149,Yes,268,AR/VR,1952,21.36,Yes,8883,5,5.85,43.14,3.36,2017
Startup_7841,EdTech,Chennai,Delhi,2010,Series D,Grant,8115396,1,74574746,3728593,Yes,405,IoT,98309,29.56,No,80794,5,6.25,49.14,2.72,2016
Startup_7842,Retail,Mumbai,Karnataka,2018,IPO,Debt,1639662,4,81442805,2356247,Yes,369,AI,44322,16.95,No,54263,2,6.43,76.91,8.33,2016
Startup_7843,AgriTech,Mumbai,Delhi,2002,Series D,Equity,3527925,7,2135303,1554311,Yes,355,AI,21589,20.7,Yes,18194,0,7.3,78.78,1.37,2018
Startup_7844,HealthTech,Hyderabad,Karnataka,2004,IPO,Debt,5978118,3,82193665,1245484,No,162,Big Data,81981,28.75,Yes,68100,1,4.83,35.44,8.56,2019
Startup_7845,EdTech,Pune,Maharashtra,2021,Series D,Equity,7094248,6,7799357,2330314,No,444,Big Data,35925,5.95,Yes,95337,0,2.36,36.05,9.66,2021
Startup_7846,TravelTech,Hyderabad,Karnataka,2006,Series B,Grant,2926002,3,48830088,2000609,No,267,Blockchain,34349,45.04,No,96543,5,6.38,69.29,2.11,2023
Startup_7847,EdTech,Delhi,Maharashtra,2014,Series B,Debt,2967860,8,98085587,4168257,No,445,IoT,3699,46.55,Yes,83766,11,9.99,61.24,2.5,2023
Startup_7848,FoodTech,Bangalore,Telangana,2001,Series B,Grant,5254805,2,71292182,669414,No,312,IoT,99671,31.71,Yes,97180,2,1.19,47.73,5.37,2018
Startup_7849,TravelTech,Hyderabad,Tamil Nadu,2000,Series A,Convertible Note,1505822,9,58671527,703522,No,114,AR/VR,44023,43.39,No,69745,12,5.39,20.16,5.86,2015
Startup_7850,FinTech,Bangalore,Telangana,2019,IPO,Debt,296133,9,43194069,4658120,No,58,Big Data,86548,35.82,Yes,4680,20,2.86,57.42,7.7,2017
Startup_7851,FoodTech,Mumbai,Telangana,2016,IPO,Convertible Note,7392957,10,99335522,492948,Yes,203,Cloud,44624,34.89,No,16455,16,2.66,64.47,4.27,2016
Startup_7852,EdTech,Mumbai,Maharashtra,2023,Series B,Convertible Note,1850470,7,65263753,1342119,No,391,IoT,20178,5.53,Yes,16631,12,8.15,20.14,8.05,2018
Startup_7853,AgriTech,Mumbai,Maharashtra,2021,Seed,Convertible Note,1806412,9,52108054,4961709,No,494,IoT,23414,17.85,No,71800,16,1.92,64.11,5.79,2019
Startup_7854,EdTech,Bangalore,Telangana,2008,Seed,Convertible Note,5348908,9,69016603,1095345,No,262,Cloud,33319,44.29,No,23708,0,1.81,49.23,1.04,2021
Startup_7855,Retail,Delhi,Karnataka,2005,Series D,Debt,5436690,4,97161636,1066668,Yes,141,Cloud,28158,40.91,Yes,89706,8,6.1,55.51,1.01,2018
Startup_7856,TravelTech,Delhi,Tamil Nadu,2009,Series B,Debt,3823270,7,99764307,4679032,No,474,Blockchain,67267,8.94,No,11700,6,7.72,61.97,6.06,2021
Startup_7857,HealthTech,Chennai,Telangana,2018,Seed,Equity,3722211,4,49764054,3105943,Yes,301,IoT,98750,33.65,Yes,99578,1,2.93,22.85,7.93,2019
Startup_7858,AgriTech,Bangalore,Telangana,2001,IPO,Debt,1941399,3,80173995,2774091,No,439,Cloud,89708,34.05,Yes,16491,10,5.34,54.61,3.11,2017
Startup_7859,AgriTech,Bangalore,Tamil Nadu,2011,Series A,Grant,4973952,2,94458117,3571854,Yes,412,AR/VR,53370,8.98,No,93583,6,6.19,39.62,6.56,2022
Startup_7860,HealthTech,Mumbai,Maharashtra,2013,Seed,Grant,7910494,8,46456839,3390849,No,148,AR/VR,80619,42.94,No,31956,2,1.78,75.74,1.49,2023
Startup_7861,AgriTech,Pune,Maharashtra,2002,Series D,Debt,8675869,6,52033477,1670107,Yes,31,IoT,41644,9.83,No,86176,5,4.63,69.67,6.32,2021
Startup_7862,EdTech,Delhi,Telangana,2000,Series A,Equity,5358158,1,69592651,4170461,No,104,AR/VR,88986,38.05,Yes,2520,16,3.19,73.97,4.39,2017
Startup_7863,HealthTech,Bangalore,Delhi,2017,Seed,Equity,5535222,7,90768063,3361817,Yes,392,Big Data,78028,49.9,No,72755,7,1.26,25.62,4.98,2018
Startup_7864,FinTech,Chennai,Telangana,2016,Series D,Debt,2440751,2,20974746,1238365,No,340,AI,5136,47.07,Yes,17613,7,5.99,53.09,4.87,2015
Startup_7865,FinTech,Bangalore,Maharashtra,2022,Series C,Equity,9786601,8,87209835,1376533,No,16,Cloud,93855,7.02,No,14311,3,2.68,68.7,1.15,2021
Startup_7866,Retail,Mumbai,Telangana,2014,Series C,Debt,5394138,4,94197040,120087,No,126,Blockchain,57375,25.28,No,33591,9,5.17,63.84,5.21,2020
Startup_7867,FinTech,Hyderabad,Telangana,2006,Seed,Grant,9603456,1,29274831,1090708,Yes,262,Blockchain,20566,16.59,Yes,70456,4,1.22,52.02,7.26,2023
Startup_7868,HealthTech,Mumbai,Maharashtra,2017,IPO,Convertible Note,7781251,8,30553282,4844048,No,366,Blockchain,28033,23.15,No,92363,16,8.72,39.72,4.99,2020
Startup_7869,HealthTech,Mumbai,Tamil Nadu,2023,IPO,Debt,971493,7,99308680,2546682,Yes,256,AR/VR,4396,39.31,Yes,28382,7,6.53,25.03,7.82,2020
Startup_7870,TravelTech,Mumbai,Karnataka,2007,Series A,Grant,3159225,8,28993609,860307,No,227,Big Data,55190,32.14,No,88455,16,3.86,39.73,3.55,2019
Startup_7871,HealthTech,Delhi,Telangana,2022,Series B,Grant,1502650,3,54668387,4211579,Yes,93,IoT,35135,19.61,No,96031,14,7.45,35.61,7.36,2016
Startup_7872,EdTech,Chennai,Karnataka,2004,Series D,Convertible Note,5470680,4,51986793,3237691,Yes,184,Blockchain,7880,48.92,Yes,58845,8,6.16,44.64,2.86,2019
Startup_7873,EdTech,Hyderabad,Delhi,2001,IPO,Convertible Note,7601349,1,15745511,905823,Yes,200,Big Data,83824,46.33,No,96747,15,3.19,36.99,2.07,2016
Startup_7874,HealthTech,Chennai,Karnataka,2016,Series A,Convertible Note,6332129,8,98525967,1117415,Yes,417,Big Data,62841,35.59,No,57654,8,9.06,34.04,8.8,2017
Startup_7875,EdTech,Chennai,Tamil Nadu,2002,Series C,Debt,8356317,6,8601873,784137,Yes,294,AI,49534,14.82,Yes,16611,11,8.14,48.5,5.52,2022
Startup_7876,TravelTech,Hyderabad,Karnataka,2009,Series C,Grant,5555354,8,47046206,3307154,No,479,Cloud,17700,31.89,No,98803,19,9.16,29.7,4.77,2021
Startup_7877,AgriTech,Bangalore,Karnataka,2006,Series B,Equity,3531837,6,9684151,3065755,No,203,IoT,15349,46.82,No,69891,0,7.22,69.73,1.7,2022
Startup_7878,HealthTech,Mumbai,Delhi,2012,Seed,Equity,253285,6,32104602,671187,Yes,451,AI,52377,42.84,No,24631,9,1.77,36.91,9.9,2023
